"combineID"	"logFC"	"P.Value"	"adj.P.Val"	"Gene.symbol"	"GSE41258"	"GSE14297"	"GSE35834"
"gene_17447"	-0.099641017538824	0.511404909770432	0.775162993110889	"SVIL"	"217634_at"	4280373	"6840_at"
"gene_3359"	-0.0635520402837139	0.511420358382685	0.775162993110889	"CHSY1"	"203044_at"	380543	"22856_at"
"gene_7612"	-0.0996171409446443	0.511436598763237	0.775162993110889	"HK2"	"222305_at"	4760768	"3099_at"
"gene_11168"	-0.10339534463793	0.511883889706521	0.775692382018558	"NFATC3"	"210556_at"	3460451	"4775_at"
"gene_9866"	-0.101135124955564	0.511888947023009	0.775692382018558	"MAPK11"	"211499_s_at"	3120475	"5600_at"
"gene_16008"	0.0428934580771942	0.512021717168954	0.775815470789922	"SIGIRR"	"218921_at"	7380328	"59307_at"
"gene_3142"	0.0596085803495531	0.512091685036379	0.775843386327889	"CELSR2"	"204029_at"	4390338	"1952_at"
"gene_16332"	-0.0580233226480593	0.512331890706055	0.776129188698423	"SLC35C1"	"218485_s_at"	6450356	"55343_at"
"gene_1488"	0.0693801501795493	0.512614586939411	0.776477305163596	"ATN1"	"208871_at"	1050754	"1822_at"
"gene_10760"	-0.121872354072305	0.512710458842113	0.776477305163596	"MYEF2"	"222153_at"	6290523	"50804_at"
"gene_18015"	0.122823849804229	0.512717604370039	0.776477305163596	"THTPA"	"214341_at"	4780138	"79178_at"
"gene_19613"	-0.0825171817137077	0.512768031711809	0.776477305163596	"XCR1"	"221468_at"	6510400	"2829_at"
"gene_18210"	-0.0461186367583126	0.512844912856105	0.776515604899918	"TMEM160"	"219219_at"	1980128	"54958_at"
"gene_7362"	-0.0964887434457018	0.513131801682943	0.776799640981602	"HBE1"	"217683_at"	4150187	"3046_at"
"gene_19469"	-0.0576705569246863	0.513135718195593	0.776799640981602	"WDR4"	"221632_s_at"	4640128	"10785_at"
"gene_6944"	-0.0532643741263337	0.513248888039572	0.776874786655757	"GOSR2"	"213207_s_at"	2340392	"9570_at"
"gene_165"	-0.127644092916462	0.513288583131245	0.776874786655757	"ABR"	"214671_s_at"	270564	"29_at"
"gene_6809"	-0.0420161488160131	0.51340967924695	0.77697994088328	"GNA12"	"221737_at"	2650039	"2768_at"
"gene_15494"	-0.128552718255351	0.513472412914148	0.776981308597524	"S100A4"	"203186_s_at"	7100348	"6275_at"
"gene_5531"	-0.094829902683968	0.513513822610163	0.776981308597524	"EPN3"	"220318_at"	2750037	"55040_at"
"gene_6952"	-0.0826187274185001	0.513579661709464	0.77700282119317	"GP9"	"206883_x_at"	3420128	"2815_at"
"gene_16829"	0.0703291572850244	0.513682462274292	0.777080243432426	"SORD"	"201563_at"	4780309	"6652_at"
"gene_14179"	-0.0910726070410507	0.513759564294433	0.777118778189107	"PVR"	"214443_at"	2120025	"5817_at"
"gene_10259"	-0.134372168296095	0.513980403827603	0.77737470241289	"MFAP3L"	"210843_s_at"	1400296	"9848_at"
"gene_12896"	-0.0585918002286174	0.514076746360256	0.777442297419329	"PIGT"	"217770_at"	2120291	"51604_at"
"gene_9158"	0.0721135906486685	0.51417936355449	0.777519367110929	"LAMP2"	"200821_at"	6400113	"3920_at"
"gene_7819"	-0.0763275370072121	0.514290530450004	0.777572452019553	"HSF2"	"209657_s_at"	4610152	"3298_at"
"gene_2702"	-0.133545561845079	0.514318920391966	0.777572452019553	"CCR3"	"208304_at"	7570670	"1232_at"
"gene_4885"	-0.0555025829179718	0.514408708354722	0.777572452019553	"DPP8"	"220939_s_at"	1070349	"54878_at"
"gene_5065"	0.0734673524240972	0.514472356241179	0.777572452019553	"DYRK2"	"202969_at"	3890735	"8445_at"
"gene_18892"	-0.0635383373713724	0.514472764394281	0.777572452019553	"TXN"	"216609_at"	7610747	"7295_at"
"gene_16956"	-0.0897915736603679	0.514572529200282	0.777592722179987	"SPOCK2"	"202523_s_at"	270341	"9806_at"
"gene_1887"	-0.0996586203259882	0.514589496786796	0.777592722179987	"BCL2L10"	"221320_at"	3780110	"10017_at"
"gene_18492"	0.0392165947575336	0.514873421818994	0.777943660431589	"TPT1"	"212284_x_at"	520161	"7178_at"
"gene_18249"	-0.0727149522568952	0.515206933063367	0.778292013392582	"TMEM97"	"212281_s_at"	2490364	"27346_at"
"gene_2655"	0.0953135278845201	0.51527046936071	0.778292013392582	"CCL25"	"206988_at"	160746	"6370_at"
"gene_12603"	-0.0631945057898744	0.515309958342442	0.778292013392582	"PDLIM5"	"211681_s_at"	4480484	"10611_at"
"gene_2967"	-0.0578051213184005	0.515310802914594	0.778292013392582	"CDCP1"	"218451_at"	4860630	"64866_at"
"gene_17695"	0.0536152734102175	0.515457148018652	0.778315167874725	"TBL3"	"209820_s_at"	1230431	"10607_at"
"gene_13580"	-0.0528676696816286	0.515464551365818	0.778315167874725	"PRCC"	"208938_at"	6620521	"5546_at"
"gene_1469"	0.057663777678805	0.515481258872119	0.778315167874725	"ATG5"	"202512_s_at"	4900474	"9474_at"
"gene_5533"	0.102044751249374	0.515576854035698	0.778381424969441	"EPO"	"217254_s_at"	4180669	"2056_at"
"gene_13234"	0.0738495427704298	0.515644358068081	0.778399146179284	"PNRC1"	"209034_at"	5310537	"10957_at"
"gene_7939"	-0.109831971202175	0.515742830688016	0.778399146179284	"HYAL3"	"211728_s_at"	2340707	"8372_at"
"gene_19654"	-0.117566960132003	0.515743734045044	0.778399146179284	"YES1"	"210917_at"	7050661	"7525_at"
"gene_6707"	-0.0773114092146925	0.515806581085491	0.778415947312895	"GJB4"	"216579_at"	1430368	"127534_at"
"gene_19346"	0.0782983833412342	0.515883712289664	0.778419508323449	"VIPR2"	"205946_at"	2600044	"7434_at"
"gene_13080"	-0.0702204692737187	0.515912371447962	0.778419508323449	"PLAGL1"	"207943_x_at"	2230475	"57061_at"
"gene_6444"	0.061229584850802	0.516009002832551	0.77848727178867	"GALK2"	"216411_s_at"	2480017	"2585_at"
"gene_14273"	-0.0720046849376299	0.516306759777583	0.778835985367573	"RAB25"	"218186_at"	940039	"57111_at"
"gene_16517"	-0.0605796890570664	0.516359071111608	0.778835985367573	"SLTM"	"217828_at"	5340088	"79811_at"
"gene_19337"	-0.132737740338443	0.516395371642863	0.778835985367573	"VHL"	"203844_at"	5670746	"7428_at"
"gene_1705"	0.100453513138526	0.516508216785051	0.778911064942154	"AVPR2"	"208111_at"	2450326	"554_at"
"gene_9791"	-0.0610709215423718	0.516576506970535	0.778911064942154	"MAP2K3"	"207667_s_at"	3190477	"5606_at"
"gene_9827"	-0.0690196623542915	0.516600396048201	0.778911064942154	"MAP3K7"	"211536_x_at"	5420731	"6885_at"
"gene_9593"	-0.0713823025710527	0.516872114589573	0.779242695192534	"LUC7L"	"220143_x_at"	380279	"55692_at"
"gene_3366"	-0.0596459633100051	0.517019708484038	0.779362504371708	"CIC"	"212784_at"	7380768	"23152_at"
"gene_10965"	-0.0683627340178833	0.517120085639454	0.779362504371708	"NCOR1"	"200855_at"	5890259	"9611_at"
"gene_16827"	0.0739457628042779	0.517164288176479	0.779362504371708	"SORD"	"201562_s_at"	4780309	"6652_at"
"gene_16294"	-0.118962834108356	0.517180190049525	0.779362504371708	"SLC2A4"	"206603_at"	2120014	"6517_at"
"gene_257"	-0.0715878195720098	0.517225314763674	0.779362504371708	"ACSL3"	"201662_s_at"	2650139	"2181_at"
"gene_1511"	-0.0611939241107737	0.517262252104262	0.779362504371708	"ATP1B1"	"201243_s_at"	1710575	"481_at"
"gene_9387"	-0.0837076384438196	0.51766581126018	0.779557646465168	"LIPG"	"219181_at"	4610403	"9388_at"
"gene_10882"	-0.0380051580622998	0.517730040329061	0.779557646465168	"NAP1L4"	"201414_s_at"	2600286	"4676_at"
"gene_938"	0.124608809741098	0.517740664287991	0.779557646465168	"ANKRD12"	"216550_x_at"	650619	"23253_at"
"gene_2079"	-0.0525516752165695	0.517748729661902	0.779557646465168	"BRE"	"212645_x_at"	4060754	"9577_at"
"gene_18031"	0.0601097191292564	0.517760378034536	0.779557646465168	"TIAM2"	"219950_s_at"	6130189	"26230_at"
"gene_19688"	-0.0490332565736011	0.517768985431686	0.779557646465168	"YTHDF1"	"221741_s_at"	3890070	"54915_at"
"gene_1659"	0.0771955753210423	0.517813015609503	0.779557646465168	"ATRN"	"212517_at"	6660288	"8455_at"
"gene_3540"	0.109965163124029	0.517841738179809	0.779557646465168	"CMA1"	"214533_at"	3400044	"1215_at"
"gene_19650"	-0.0634808174366321	0.517963122455007	0.779557646465168	"YBX2"	"219704_at"	7330138	"51087_at"
"gene_11538"	-0.0614241388909925	0.517979608651794	0.779557646465168	"NRF1"	"204652_s_at"	3780593	"4899_at"
"gene_19557"	-0.0560722746004012	0.517980638600287	0.779557646465168	"WNK1"	"211993_at"	5810373	"65125_at"
"gene_14039"	-0.0928630786038792	0.518130497048011	0.779557646465168	"PTK2"	"207821_s_at"	2070273	"5747_at"
"gene_15535"	-0.0368301663203961	0.518154330961678	0.779557646465168	"SAP30BP"	"217965_s_at"	7400634	"29115_at"
"gene_10756"	0.0644886050205123	0.518161023371476	0.779557646465168	"MYCN"	"211377_x_at"	6110500	"4613_at"
"gene_19499"	-0.0594559736811515	0.518199983417843	0.779557646465168	"WDR74"	"218278_at"	6900068	"54663_at"
"gene_13131"	-0.0420290562713084	0.518265390402339	0.779557646465168	"PLEKHB2"	"201410_at"	6900315	"55041_at"
"gene_7817"	-0.0822853387004047	0.51827221420256	0.779557646465168	"HSF1"	"213756_s_at"	7380400	"3297_at"
"gene_4997"	0.0519822255832532	0.518490959923612	0.779673556012039	"DUSP12"	"218576_s_at"	4640563	"11266_at"
"gene_16515"	-0.123725085500578	0.518522278715043	0.779673556012039	"SLPI"	"203021_at"	620343	"6590_at"
"gene_16790"	0.0507088195327541	0.518549557221468	0.779673556012039	"SOD1"	"200642_at"	2120324	"6647_at"
"gene_1210"	-0.0659947413409923	0.518556468857063	0.779673556012039	"ARHGAP12"	"207606_s_at"	3190020	"94134_at"
"gene_17635"	0.0528376384746226	0.518765203473798	0.77989777947748	"TAX1BP1"	"200977_s_at"	2340338	"8887_at"
"gene_4192"	-0.0838862555607966	0.518885652727871	0.77989777947748	"CWF19L1"	"218787_x_at"	6450605	"55280_at"
"gene_10541"	-0.0477338373787542	0.518928571354762	0.77989777947748	"MRPL49"	"201717_at"	1030692	"740_at"
"gene_18434"	-0.0729562405354708	0.518948731675947	0.77989777947748	"TPBG"	"203476_at"	2030164	"7162_at"
"gene_12071"	-0.0673208965681686	0.518974300664318	0.77989777947748	"PARD3"	"221527_s_at"	110400	"56288_at"
"gene_5006"	0.0995310150150527	0.519016480004379	0.77989777947748	"DUSP26"	"219144_at"	5570767	"78986_at"
"gene_19120"	-0.0636654846035299	0.519228124248752	0.780057897887012	"UPK1B"	"210064_s_at"	6110592	"7348_at"
"gene_13887"	-0.0525445692099182	0.519306317826342	0.780057897887012	"PSMC5"	"209503_s_at"	5270379	"5705_at"
"gene_16867"	0.0764680895718822	0.519336019161645	0.780057897887012	"SOX4"	"201416_at"	830725	"6659_at"
"gene_16544"	-0.0788493832532019	0.519347767353348	0.780057897887012	"SMARCA2"	"206542_s_at"	4280669	"6595_at"
"gene_9467"	0.140138362585591	0.519429586899961	0.780057897887012	"LRP1"	"200784_s_at"	6770270	"4035_at"
"gene_16115"	0.138840794943113	0.519433982894068	0.780057897887012	"SLC12A4"	"209400_at"	4070678	"3931_at"
"gene_7334"	-0.0531778164454869	0.519590746260213	0.780126178452494	"HADHA"	"208630_at"	1980309	"3030_at"
"gene_6117"	-0.14000891339607	0.519609563026196	0.780126178452494	"FLII"	"212025_s_at"	1440327	"2314_at"
"gene_20054"	-0.0686861772898682	0.519634936564225	0.780126178452494	"ZNF574"	"218762_at"	2340041	"64763_at"
"gene_3365"	-0.0924947912066638	0.519739446598537	0.780205260815916	"CIB2"	"214065_s_at"	3940471	"10518_at"
"gene_10366"	-0.0728019669405023	0.519799022847444	0.780216881920595	"MLLT10"	"205408_at"	3890563	"8028_at"
"gene_9588"	-0.0918350015266431	0.519869832393813	0.780237810666222	"LTK"	"217184_s_at"	1570730	"4058_at"
"gene_6287"	0.0460450858441657	0.519984489099349	0.780237810666222	"FUT1"	"206109_at"	4590474	"2523_at"
"gene_4045"	-0.0563468982486969	0.520008424869851	0.780237810666222	"CSTF1"	"32723_at"	3520634	"1477_at"
"gene_18937"	-0.0365486394515828	0.520061488590118	0.780237810666222	"UBC"	"211296_x_at"	4780609	"7316_at"
"gene_18067"	0.0703904389373055	0.520073777820898	0.780237810666222	"TJP2"	"202085_at"	6510470	"9414_at"
"gene_14833"	-0.0675004490520819	0.520123983007233	0.780237810666222	"RHBDF1"	"218686_s_at"	4480370	"64285_at"
"gene_19967"	0.0853263531047684	0.520333189043993	0.780473857647253	"ZNF3"	"219605_at"	2640743	"7551_at"
"gene_10690"	-0.091961988310268	0.520386477709315	0.780476012602692	"MTRR"	"203199_s_at"	3520296	"4552_at"
"gene_15182"	0.0532606048811796	0.52056611753268	0.780667649805907	"RPL4"	"200089_s_at"	6660193	"595097_at"
"gene_12538"	-0.074287715187764	0.520673219302585	0.780750477878313	"PDGFB"	"217112_at"	2370441	"5155_at"
"gene_13132"	-0.041996748171309	0.52073834833873	0.780770357525109	"PLEKHB2"	"201410_at"	6100240	"55041_at"
"gene_8054"	-0.0913929188293746	0.520911152872603	0.780951660661198	"IFI16"	"208966_x_at"	60482	"3428_at"
"gene_19213"	-0.0491879515175179	0.521129192122107	0.781200736960657	"USP4"	"202682_s_at"	3370437	"7375_at"
"gene_6883"	-0.0893583884301823	0.521264869762517	0.781326311458415	"GNE"	"205042_at"	3610504	"10020_at"
"gene_8036"	0.105330243592354	0.521362931874791	0.781347420237204	"IDS"	"212223_at"	1440646	"3423_at"
"gene_5369"	-0.122343166218204	0.521382772313479	0.781347420237204	"ELK4"	"205994_at"	6380059	"2005_at"
"gene_13633"	-0.0893738291253724	0.521451026076192	0.781371910851055	"PRKAB1"	"201835_s_at"	6660367	"5564_at"
"gene_7398"	0.0731330068995178	0.521513849064313	0.781388259617365	"HDAC4"	"204225_at"	5960341	"85009_at"
"gene_5037"	-0.0381075017086693	0.521665541006935	0.781537744922503	"DYNLL1"	"200703_at"	1990500	"8655_at"
"gene_14698"	-0.0696028774513377	0.521755766309442	0.78157810072339	"RELA"	"209878_s_at"	2100053	"5970_at"
"gene_12160"	-0.0543334398366844	0.521823271287455	0.78157810072339	"PCBP2"	"213517_at"	1450246	"5094_at"
"gene_7363"	-0.0945191732123679	0.521891970349657	0.78157810072339	"HBE1"	"217683_at"	6400079	"3046_at"
"gene_16191"	-0.0693767999995116	0.521900178738426	0.78157810072339	"SLC20A1"	"201920_at"	4480594	"6574_at"
"gene_15257"	-0.0384553901501522	0.522126771494032	0.781742417981935	"RPS6"	"209134_s_at"	4900209	"6194_at"
"gene_10526"	-0.0587361739891245	0.52215823753101	0.781742417981935	"MRPL3"	"208787_at"	7400181	"677836_at"
"gene_8353"	-0.0886183513484548	0.522165710230559	0.781742417981935	"INPP4A"	"204553_x_at"	1740048	"3631_at"
"gene_7290"	0.0772571961668759	0.522456016150722	0.782099249637062	"GYG2"	"215695_s_at"	5310521	"8908_at"
"gene_9392"	0.0393821210938461	0.522529065337076	0.78211361125396	"LLGL2"	"203713_s_at"	3390577	"3993_at"
"gene_3642"	-0.0573783058229512	0.52259201250138	0.78211361125396	"COL13A1"	"208535_x_at"	6660731	"1305_at"
"gene_7982"	-0.0599663088304541	0.522621492292873	0.78211361125396	"ICT1"	"204868_at"	4200176	"3396_at"
"gene_6725"	-0.0539867026896617	0.522736821532816	0.782208434010533	"GLO1"	"200681_at"	3840364	"2739_at"
"gene_4198"	0.186409934346098	0.52284916721701	0.782220417512087	"CXCL11"	"211122_s_at"	6580537	"6373_at"
"gene_19773"	0.0780762449130328	0.522876550131811	0.782220417512087	"ZC3HAV1"	"213051_at"	6130040	"56829_at"
"gene_16680"	-0.0994910038732622	0.522974959364442	0.782220417512087	"SNRK"	"207474_at"	4570746	"54861_at"
"gene_10500"	-0.0476936522051334	0.522985867091212	0.782220417512087	"MRC2"	"209280_at"	7380136	"9902_at"
"gene_9896"	-0.0688718822869543	0.52303925894585	0.782220417512087	"MAPK9"	"203218_at"	1410079	"5601_at"
"gene_4755"	0.0762279923381844	0.523102483937425	0.782220417512087	"DNAJB1"	"200666_s_at"	2360092	"3337_at"
"gene_4216"	-0.112888272762132	0.523132309386885	0.782220417512087	"CXCR3"	"217119_s_at"	7550445	"2833_at"
"gene_7916"	0.117258602512672	0.5231726215739	0.782220417512087	"HTR4"	"216939_s_at"	3170626	"3360_at"
"gene_17216"	-0.058819030924144	0.52321254075948	0.782220417512087	"STAM"	"203544_s_at"	3850451	"8027_at"
"gene_17339"	-0.0431502681668826	0.523417617138027	0.782441590943549	"STUB1"	"217934_x_at"	5270025	"10273_at"
"gene_1019"	0.0550742392517424	0.523464444645332	0.782441590943549	"AP2A2"	"212161_at"	1090162	"161_at"
"gene_12393"	0.0527696592351122	0.523702891436652	0.78264681955908	"PCSK6"	"211262_at"	3800041	"5046_at"
"gene_12584"	-0.054631985464842	0.523710883920455	0.78264681955908	"PDLIM4"	"211564_s_at"	430722	"8572_at"
"gene_8439"	0.0768787988697516	0.523757734083086	0.78264681955908	"IRS2"	"209185_s_at"	6980095	"8660_at"
"gene_15805"	-0.121098883745146	0.523999858186585	0.782930897898002	"SERPINI1"	"205352_at"	5900050	"5274_at"
"gene_14932"	-0.0451280882624953	0.524190111684075	0.783030126448554	"RNF126"	"215031_x_at"	3890544	"55658_at"
"gene_19025"	-0.0939693920115649	0.524262459107579	0.783030126448554	"UBL3"	"201534_s_at"	130609	"5412_at"
"gene_7816"	-0.0811266259004048	0.524292245869698	0.783030126448554	"HSF1"	"213756_s_at"	5090377	"3297_at"
"gene_1866"	-0.0757181351526112	0.524316140306201	0.783030126448554	"BCKDHB"	"210653_s_at"	940292	"594_at"
"gene_10849"	0.0739288987120895	0.524326378187282	0.783030126448554	"NAALADL1"	"207895_at"	3840064	"10004_at"
"gene_14328"	-0.0402603740329624	0.524488213291523	0.783194105800001	"RAB5C"	"201140_s_at"	3710332	"5878_at"
"gene_13269"	-0.102809814805122	0.524658044460294	0.783369991589757	"POLG"	"217635_s_at"	2450255	"5428_at"
"gene_14254"	-0.0439944208159506	0.524807149482874	0.78348273136786	"RAB13"	"202252_at"	5870626	"5872_at"
"gene_8123"	-0.11076867804226	0.524837654822092	0.78348273136786	"IGF2R"	"201392_s_at"	940397	"3482_at"
"gene_2573"	-0.0732242779463077	0.525092661000426	0.783785673678938	"CBLL1"	"220018_at"	4280632	"79872_at"
"gene_5795"	-0.0612714778255658	0.525226281545476	0.783802133861487	"FAIM3"	"221602_s_at"	2760092	"9214_at"
"gene_11602"	0.0564563143095644	0.525338161885542	0.783802133861487	"NSFL1C"	"220248_x_at"	1240152	"55968_at"
"gene_1900"	0.097491594954358	0.525408868774854	0.783802133861487	"BCL6"	"215990_s_at"	50563	"604_at"
"gene_14599"	-0.0577291399557434	0.525414521694711	0.783802133861487	"RBM3"	"208319_s_at"	7380612	"5935_at"
"gene_3850"	-0.120223629198127	0.525430946203987	0.783802133861487	"CPT2"	"204263_s_at"	5560563	"1376_at"
"gene_12440"	-0.0820791608225522	0.525537386866416	0.783802133861487	"PDE4A"	"211901_s_at"	4830152	"5141_at"
"gene_2820"	-0.0575085994478926	0.525579851257673	0.783802133861487	"CD47"	"213857_s_at"	2060241	"961_at"
"gene_8323"	-0.1257135745301	0.52558999989631	0.783802133861487	"ING1"	"210350_x_at"	7000390	"3621_at"
"gene_14775"	-0.108599307008169	0.525618856346775	0.783802133861487	"RGS10"	"214000_s_at"	3460553	"6001_at"
"gene_12390"	0.0951582244886676	0.525675077483194	0.783802133861487	"PCSK6"	"207414_s_at"	3800041	"5046_at"
"gene_14600"	-0.0568733911224097	0.525676490920257	0.783802133861487	"RBM3"	"208319_s_at"	2970356	"5935_at"
"gene_9087"	0.0593508749089531	0.525987186063997	0.784110714582234	"KRT8"	"209008_x_at"	1510446	"3856_at"
"gene_3738"	-0.0594741380916222	0.52598763520707	0.784110714582234	"COPS2"	"209838_at"	4120452	"9318_at"
"gene_6248"	0.0519807703925283	0.526108042445744	0.784212542572128	"FRS3"	"219907_at"	7400170	"10817_at"
"gene_19180"	0.0521317044115582	0.526230503042687	0.784254146216206	"USP22"	"200083_at"	6560438	"23326_at"
"gene_9696"	0.0415083822414698	0.526240159233569	0.784254146216206	"MAFF"	"36711_at"	5560397	"23764_at"
"gene_17064"	-0.0539736847989692	0.526518779188397	0.784518659952301	"SREBF2"	"201248_s_at"	520273	"6721_at"
"gene_19907"	0.0616815643023726	0.52652189096719	0.784518659952301	"ZNF200"	"207338_s_at"	6290458	"7752_at"
"gene_1462"	-0.11098177195592	0.52669193337312	0.784693535487465	"ATG16L1"	"220521_s_at"	4760575	"677772_at"
"gene_16621"	-0.0459072571253997	0.526743521297193	0.784693535487465	"SMS"	"202043_s_at"	4260333	"6611_at"
"gene_7211"	0.0637436402841709	0.52681677090032	0.784724991152065	"GSTM1"	"204550_x_at"	6480091	"2944_at"
"gene_20109"	0.0433637079917465	0.527074449360623	0.784949918901164	"ZNHIT3"	"212544_at"	2120056	"9326_at"
"gene_15712"	-0.127718709923814	0.527191035670562	0.784949918901164	"SEMA3B"	"203071_at"	4570400	"7869_at"
"gene_18029"	0.0600394982959231	0.527196915234769	0.784949918901164	"TIAM2"	"219950_s_at"	6370139	"26230_at"
"gene_11223"	-0.0592883827757061	0.52721946469218	0.784949918901164	"NFX1"	"202584_at"	1340475	"4799_at"
"gene_15385"	-0.0584136757873085	0.527228519804064	0.784949918901164	"RUFY3"	"213939_s_at"	6250072	"22902_at"
"gene_6192"	-0.0645409580034033	0.527329662717113	0.784977604684407	"FOSL2"	"205409_at"	270039	"2355_at"
"gene_14144"	-0.0949446285797301	0.527366763288157	0.784977604684407	"PTPRF"	"200637_s_at"	4120397	"5792_at"
"gene_6717"	-0.0547846129129298	0.52740356870671	0.784977604684407	"GLG1"	"212045_at"	2060441	"2734_at"
"gene_18573"	-0.0628478619433949	0.527611246240182	0.785209064505361	"TRIM14"	"203147_s_at"	1570021	"9830_at"
"gene_8973"	-0.141441730388741	0.527765928504074	0.785234328764617	"KLHL24"	"221986_s_at"	6380301	"54800_at"
"gene_17270"	0.073853314116673	0.52783087471927	0.785234328764617	"STIM1"	"202764_at"	1030544	"6786_at"
"gene_9735"	-0.0780554793269091	0.527844703496649	0.785234328764617	"MAGED2"	"213627_at"	5290333	"10916_at"
